Sample time (ms): 500
Maximum runtime (s): 720
Index,Time (ms),Oven temperature (C),Ambient temperature (C),PWM controller (percent),Thermocouple open,Reference temperature (C)
00117,000058500,020.50,20.45,100.00,0,050.00
00118,000059000,020.50,20.45,100.00,0,050.00
00119,000059500,020.75,20.45,100.00,0,050.00
00120,000060000,020.75,20.45,100.00,0,050.00
00121,000060500,020.75,20.45,100.00,0,050.00
00122,000061000,020.50,20.46,100.00,0,050.00
00123,000061500,020.50,20.46,100.00,0,050.00
00124,000062000,020.50,20.45,100.00,0,050.00
00125,000062500,020.50,20.45,100.00,0,050.00
00126,000063000,020.50,20.45,100.00,0,050.00
00127,000063500,020.50,20.45,100.00,0,050.00
00128,000064000,020.50,20.45,100.00,0,050.00
00129,000064500,020.75,20.45,100.00,0,050.00
00130,000065000,020.75,20.45,100.00,0,050.00
00131,000065500,021.00,20.45,100.00,0,050.00
00132,000066000,021.00,20.45,100.00,0,050.00
00133,000066500,021.00,20.45,100.00,0,050.00
00134,000067000,020.00,20.45,100.00,0,050.00
00135,000067500,020.00,20.45,100.00,0,050.00
00136,000068000,020.75,20.45,095.27,0,050.00
00137,000068500,020.75,20.45,100.00,0,050.00
00138,000069000,020.75,20.45,100.00,0,050.00
00139,000069500,020.50,20.44,100.00,0,050.00
00140,000070000,020.50,20.44,100.00,0,050.00
00141,000070500,020.75,20.44,100.00,0,050.00
00142,000071000,020.75,20.44,100.00,0,050.00
00143,000071500,020.25,20.44,100.00,0,050.00
00144,000072000,020.25,20.44,100.00,0,050.00
00145,000072500,020.25,20.44,100.00,0,050.00
00146,000073000,020.50,20.44,100.00,0,050.00
00147,000073500,020.50,20.44,100.00,0,050.00
00148,000074000,020.50,20.44,100.00,0,050.00
00149,000074500,020.50,20.44,100.00,0,050.00
00150,000075000,020.50,20.44,100.00,0,050.00
00151,000075500,020.50,20.44,100.00,0,050.00
00152,000076000,020.50,20.44,100.00,0,050.00
00153,000076500,021.00,20.44,100.00,0,050.00
00154,000077000,021.00,20.44,100.00,0,050.00
00155,000077500,021.00,20.44,100.00,0,050.00
00156,000078000,021.00,20.45,100.00,0,050.00
00157,000078500,021.00,20.45,100.00,0,050.00
00158,000079000,021.00,20.44,100.00,0,050.00
00159,000079500,021.00,20.44,100.00,0,050.00
00160,000080000,020.25,20.45,100.00,0,050.00
00161,000080500,020.25,20.45,100.00,0,050.00
00162,000081000,020.25,20.45,100.00,0,050.00
00163,000081500,020.75,20.45,100.00,0,050.00
00164,000082000,020.75,20.45,100.00,0,050.00
00165,000082500,020.50,20.46,100.00,0,050.00
00166,000083000,020.50,20.46,100.00,0,050.00
00167,000083500,020.50,20.46,100.00,0,050.00
00168,000084000,021.00,20.45,100.00,0,050.00
00169,000084500,021.00,20.45,100.00,0,050.00
00170,000085000,020.25,20.45,100.00,0,050.00
00171,000085500,020.25,20.45,100.00,0,050.00
00172,000086000,020.25,20.45,100.00,0,050.00
00173,000086500,020.50,20.45,100.00,0,050.00
00174,000087000,020.50,20.45,100.00,0,050.00
00175,000087500,021.00,20.44,100.00,0,050.00
00176,000088000,021.00,20.44,100.00,0,050.00
00177,000088500,020.25,20.45,100.00,0,050.00
00178,000089000,020.25,20.45,100.00,0,050.00
00179,000089500,020.25,20.45,100.00,0,050.00
00180,000090000,020.75,20.45,100.00,0,050.00
00181,000090500,020.75,20.45,100.00,0,050.00
00182,000091000,020.50,20.44,100.00,0,050.00
00183,000091500,020.50,20.44,100.00,0,050.00
00184,000092000,020.50,20.44,100.00,0,050.00
00185,000092500,020.75,20.45,100.00,0,050.00
00186,000093000,020.75,20.45,100.00,0,050.00
00187,000093500,020.25,20.45,100.00,0,050.00
00188,000094000,020.25,20.45,100.00,0,050.00
00189,000094500,020.75,20.44,100.00,0,050.00
00190,000095000,020.75,20.44,100.00,0,050.00
00191,000095500,020.75,20.44,100.00,0,050.00
00192,000096000,020.50,20.45,100.00,0,050.00
00193,000096500,020.50,20.45,100.00,0,050.00
00194,000097000,021.00,20.43,100.00,0,050.00
00195,000097500,021.00,20.43,100.00,0,050.00
00196,000098000,021.00,20.43,100.00,0,050.00
00197,000098500,020.25,20.45,100.00,0,050.00
00198,000099000,020.25,20.45,100.00,0,050.00
00199,000099500,021.00,20.44,100.00,0,050.00
00200,000100000,021.00,20.44,100.00,0,050.00
00201,000100500,021.00,20.44,100.00,0,050.00
00202,000101000,020.50,20.44,100.00,0,050.00
00203,000101500,020.50,20.44,100.00,0,050.00
00204,000102000,020.50,20.44,100.00,0,050.00
00205,000102500,020.50,20.44,100.00,0,050.00
00206,000103000,021.00,20.45,100.00,0,050.00
00207,000103500,021.00,20.45,100.00,0,050.00
00208,000104000,021.00,20.45,100.00,0,050.00
00209,000104500,020.50,20.44,100.00,0,050.00
00210,000105000,020.50,20.44,100.00,0,050.00
00211,000105500,020.50,20.43,100.00,0,050.00
00212,000106000,020.50,20.43,100.00,0,050.00
00213,000106500,020.50,20.43,100.00,0,050.00
00214,000107000,020.75,20.42,100.00,0,050.00
00215,000107500,020.75,20.42,100.00,0,050.00
00216,000108000,020.75,20.44,100.00,0,050.00
00217,000108500,020.75,20.44,100.00,0,050.00
00218,000109000,020.75,20.43,100.00,0,050.00
00219,000109500,020.75,20.43,100.00,0,050.00
00220,000110000,020.75,20.43,100.00,0,050.00
00221,000110500,020.75,20.42,100.00,0,050.00
00222,000111000,020.75,20.42,100.00,0,050.00
00223,000111500,020.75,20.42,100.00,0,050.00
00224,000112000,020.75,20.42,100.00,0,050.00
00225,000112500,020.75,20.42,100.00,0,050.00
00226,000113000,021.00,20.44,100.00,0,050.00
00227,000113500,021.00,20.44,100.00,0,050.00
00228,000114000,020.50,20.42,100.00,0,050.00
00229,000114500,020.50,20.42,100.00,0,050.00
